result,pnl,tick,time_window,date,month,stock
TIMEOUT,-380.44199999999995,5,10,2026-05-14,2026-05,8454
TIMEOUT,-2880.442,5,15,2026-05-14,2026-05,8454
TIMEOUT,-380.44199999999995,8,5,2026-05-14,2026-05,8454
TIMEOUT,-380.44199999999995,8,10,2026-05-14,2026-05,8454
TIMEOUT,-2880.442,8,15,2026-05-14,2026-05,8454
TIMEOUT,-17034.24,1,5,2026-05-14,2026-05,2404
TP,2965.76,1,10,2026-05-14,2026-05,2404
TP,2965.76,1,15,2026-05-14,2026-05,2404
TIMEOUT,-17034.24,2,5,2026-05-14,2026-05,2404
TIMEOUT,2965.76,2,10,2026-05-14,2026-05,2404
TP,7965.76,2,15,2026-05-14,2026-05,2404
TIMEOUT,-17034.24,3,5,2026-05-14,2026-05,2404
TIMEOUT,2965.76,3,10,2026-05-14,2026-05,2404
TIMEOUT,-7034.24,3,15,2026-05-14,2026-05,2404
TIMEOUT,-17034.24,5,5,2026-05-14,2026-05,2404
TIMEOUT,2965.76,5,10,2026-05-14,2026-05,2404
TIMEOUT,-7034.24,5,15,2026-05-14,2026-05,2404
TIMEOUT,-17034.24,8,5,2026-05-14,2026-05,2404
TIMEOUT,2965.76,8,10,2026-05-14,2026-05,2404
TIMEOUT,-7034.24,8,15,2026-05-14,2026-05,2404
TP,281.906,1,5,2026-05-14,2026-05,3045
TP,281.906,1,10,2026-05-14,2026-05,3045
TP,281.906,1,15,2026-05-14,2026-05,3045
TP,781.906,2,5,2026-05-14,2026-05,3045
TP,781.906,2,10,2026-05-14,2026-05,3045
TP,781.906,2,15,2026-05-14,2026-05,3045
TP,1281.906,3,5,2026-05-14,2026-05,3045
TP,1281.906,3,10,2026-05-14,2026-05,3045
TP,1281.906,3,15,2026-05-14,2026-05,3045
TIMEOUT,1281.906,5,5,2026-05-14,2026-05,3045
TIMEOUT,781.906,5,10,2026-05-14,2026-05,3045
TIMEOUT,1281.906,5,15,2026-05-14,2026-05,3045
TIMEOUT,1281.906,8,5,2026-05-14,2026-05,3045
TIMEOUT,781.906,8,10,2026-05-14,2026-05,3045
TIMEOUT,1281.906,8,15,2026-05-14,2026-05,3045
TP,233.00600000000003,1,5,2026-05-14,2026-05,2412
TP,233.00600000000003,1,10,2026-05-14,2026-05,2412
TP,233.00600000000003,1,15,2026-05-14,2026-05,2412
TP,733.0060000000001,2,5,2026-05-14,2026-05,2412
TP,733.0060000000001,2,10,2026-05-14,2026-05,2412
TP,733.0060000000001,2,15,2026-05-14,2026-05,2412
TP,1233.006,3,5,2026-05-14,2026-05,2412
TP,1233.006,3,10,2026-05-14,2026-05,2412
TP,1233.006,3,15,2026-05-14,2026-05,2412
TIMEOUT,733.0060000000001,5,5,2026-05-14,2026-05,2412
TIMEOUT,733.0060000000001,5,10,2026-05-14,2026-05,2412
TIMEOUT,1233.006,5,15,2026-05-14,2026-05,2412
TIMEOUT,733.0060000000001,8,5,2026-05-14,2026-05,2412
TIMEOUT,733.0060000000001,8,10,2026-05-14,2026-05,2412
TIMEOUT,1233.006,8,15,2026-05-14,2026-05,2412
TP,2877.7400000000002,1,5,2026-05-14,2026-05,3324
TP,2877.7400000000002,1,10,2026-05-14,2026-05,3324
TP,2877.7400000000002,1,15,2026-05-14,2026-05,3324
TP,7877.74,2,5,2026-05-14,2026-05,3324
TP,7877.74,2,10,2026-05-14,2026-05,3324
TP,7877.74,2,15,2026-05-14,2026-05,3324
TIMEOUT,7877.74,3,5,2026-05-14,2026-05,3324
TIMEOUT,-2122.2599999999998,3,10,2026-05-14,2026-05,3324
TIMEOUT,-7122.26,3,15,2026-05-14,2026-05,3324
TIMEOUT,7877.74,5,5,2026-05-14,2026-05,3324
TIMEOUT,-2122.2599999999998,5,10,2026-05-14,2026-05,3324
TIMEOUT,-7122.26,5,15,2026-05-14,2026-05,3324
TIMEOUT,7877.74,8,5,2026-05-14,2026-05,3324
TIMEOUT,-2122.2599999999998,8,10,2026-05-14,2026-05,3324
TIMEOUT,-7122.26,8,15,2026-05-14,2026-05,3324
TIMEOUT,-722.9839999999999,1,5,2026-05-14,2026-05,9917
TIMEOUT,-722.9839999999999,1,10,2026-05-14,2026-05,9917
TIMEOUT,-722.9839999999999,1,15,2026-05-14,2026-05,9917
TIMEOUT,-722.9839999999999,2,5,2026-05-14,2026-05,9917
TIMEOUT,-722.9839999999999,2,10,2026-05-14,2026-05,9917
TIMEOUT,-722.9839999999999,2,15,2026-05-14,2026-05,9917
TIMEOUT,-722.9839999999999,3,5,2026-05-14,2026-05,9917
TIMEOUT,-722.9839999999999,3,10,2026-05-14,2026-05,9917
TIMEOUT,-722.9839999999999,3,15,2026-05-14,2026-05,9917
TIMEOUT,-722.9839999999999,5,5,2026-05-14,2026-05,9917
TIMEOUT,-722.9839999999999,5,10,2026-05-14,2026-05,9917
TIMEOUT,-722.9839999999999,5,15,2026-05-14,2026-05,9917
TIMEOUT,-722.9839999999999,8,5,2026-05-14,2026-05,9917
TIMEOUT,-722.9839999999999,8,10,2026-05-14,2026-05,9917
TIMEOUT,-722.9839999999999,8,15,2026-05-14,2026-05,9917
TP,251.58800000000002,1,5,2026-05-14,2026-05,2344
TP,251.58800000000002,1,10,2026-05-14,2026-05,2344
TP,251.58800000000002,1,15,2026-05-14,2026-05,2344
TP,751.588,2,5,2026-05-14,2026-05,2344
TP,751.588,2,10,2026-05-14,2026-05,2344
TP,751.588,2,15,2026-05-14,2026-05,2344
TIMEOUT,-248.41199999999998,3,5,2026-05-14,2026-05,2344
TP,1251.588,3,10,2026-05-14,2026-05,2344
TP,1251.588,3,15,2026-05-14,2026-05,2344
TIMEOUT,-248.41199999999998,5,5,2026-05-14,2026-05,2344
TP,2251.588,5,10,2026-05-14,2026-05,2344
TP,2251.588,5,15,2026-05-14,2026-05,2344
TIMEOUT,-248.41199999999998,8,5,2026-05-14,2026-05,2344
TIMEOUT,251.58800000000002,8,10,2026-05-14,2026-05,2344
TP,3751.588,8,15,2026-05-14,2026-05,2344
TP,2496.32,1,5,2026-05-14,2026-05,6187
TP,2496.32,1,10,2026-05-14,2026-05,6187
TP,2496.32,1,15,2026-05-14,2026-05,6187
TIMEOUT,-27503.68,2,5,2026-05-14,2026-05,6187
TIMEOUT,-32503.68,2,10,2026-05-14,2026-05,6187
TIMEOUT,-37503.68,2,15,2026-05-14,2026-05,6187
TIMEOUT,-27503.68,3,5,2026-05-14,2026-05,6187
TIMEOUT,-32503.68,3,10,2026-05-14,2026-05,6187
TIMEOUT,-37503.68,3,15,2026-05-14,2026-05,6187
TIMEOUT,-27503.68,5,5,2026-05-14,2026-05,6187
TIMEOUT,-32503.68,5,10,2026-05-14,2026-05,6187
TIMEOUT,-37503.68,5,15,2026-05-14,2026-05,6187
TIMEOUT,-27503.68,8,5,2026-05-14,2026-05,6187
TIMEOUT,-32503.68,8,10,2026-05-14,2026-05,6187
TIMEOUT,-37503.68,8,15,2026-05-14,2026-05,6187
TIMEOUT,-1854.036,1,5,2026-05-14,2026-05,1773
TIMEOUT,-854.036,1,10,2026-05-14,2026-05,1773
TIMEOUT,-354.03599999999994,1,15,2026-05-14,2026-05,1773
TIMEOUT,-1854.036,2,5,2026-05-14,2026-05,1773
TIMEOUT,-854.036,2,10,2026-05-14,2026-05,1773
TIMEOUT,-354.03599999999994,2,15,2026-05-14,2026-05,1773
TIMEOUT,-1854.036,3,5,2026-05-14,2026-05,1773
TIMEOUT,-854.036,3,10,2026-05-14,2026-05,1773
TIMEOUT,-354.03599999999994,3,15,2026-05-14,2026-05,1773
TIMEOUT,-1854.036,5,5,2026-05-14,2026-05,1773
TIMEOUT,-854.036,5,10,2026-05-14,2026-05,1773
TIMEOUT,-354.03599999999994,5,15,2026-05-14,2026-05,1773
TIMEOUT,-1854.036,8,5,2026-05-14,2026-05,1773
TIMEOUT,-854.036,8,10,2026-05-14,2026-05,1773
TIMEOUT,-354.03599999999994,8,15,2026-05-14,2026-05,1773
TIMEOUT,-12894.88,1,5,2026-05-14,2026-05,6274
TIMEOUT,-82894.88,1,10,2026-05-14,2026-05,6274
TIMEOUT,-32894.88,1,15,2026-05-14,2026-05,6274
TIMEOUT,-12894.88,2,5,2026-05-14,2026-05,6274
TIMEOUT,-82894.88,2,10,2026-05-14,2026-05,6274
TIMEOUT,-32894.88,2,15,2026-05-14,2026-05,6274
TIMEOUT,-12894.88,3,5,2026-05-14,2026-05,6274
TIMEOUT,-82894.88,3,10,2026-05-14,2026-05,6274
TIMEOUT,-32894.88,3,15,2026-05-14,2026-05,6274
TIMEOUT,-12894.88,5,5,2026-05-14,2026-05,6274
TIMEOUT,-82894.88,5,10,2026-05-14,2026-05,6274
TIMEOUT,-32894.88,5,15,2026-05-14,2026-05,6274
TIMEOUT,-12894.88,8,5,2026-05-14,2026-05,6274
TIMEOUT,-82894.88,8,10,2026-05-14,2026-05,6274
TIMEOUT,-32894.88,8,15,2026-05-14,2026-05,6274
TP,193.88600000000002,1,5,2026-05-14,2026-05,2645
TP,193.88600000000002,1,10,2026-05-14,2026-05,2645
TP,193.88600000000002,1,15,2026-05-14,2026-05,2645
TP,693.886,2,5,2026-05-14,2026-05,2645
TP,693.886,2,10,2026-05-14,2026-05,2645
TP,693.886,2,15,2026-05-14,2026-05,2645
TP,1193.886,3,5,2026-05-14,2026-05,2645
TP,1193.886,3,10,2026-05-14,2026-05,2645
TP,1193.886,3,15,2026-05-14,2026-05,2645
TIMEOUT,1193.886,5,5,2026-05-14,2026-05,2645
TIMEOUT,-306.114,5,10,2026-05-14,2026-05,2645
TIMEOUT,-806.114,5,15,2026-05-14,2026-05,2645
TIMEOUT,1193.886,8,5,2026-05-14,2026-05,2645
TIMEOUT,-306.114,8,10,2026-05-14,2026-05,2645
TIMEOUT,-806.114,8,15,2026-05-14,2026-05,2645
TP,225.18200000000007,1,5,2026-05-14,2026-05,3231
TP,225.18200000000007,1,10,2026-05-14,2026-05,3231
TP,225.18200000000007,1,15,2026-05-14,2026-05,3231
TIMEOUT,-774.818,2,5,2026-05-14,2026-05,3231
TIMEOUT,-274.8179999999999,2,10,2026-05-14,2026-05,3231
TP,725.182,2,15,2026-05-14,2026-05,3231
TIMEOUT,-774.818,3,5,2026-05-14,2026-05,3231
TIMEOUT,-274.8179999999999,3,10,2026-05-14,2026-05,3231
TIMEOUT,725.182,3,15,2026-05-14,2026-05,3231
TIMEOUT,-774.818,5,5,2026-05-14,2026-05,3231
TIMEOUT,-274.8179999999999,5,10,2026-05-14,2026-05,3231
TIMEOUT,725.182,5,15,2026-05-14,2026-05,3231
TIMEOUT,-774.818,8,5,2026-05-14,2026-05,3231
TIMEOUT,-274.8179999999999,8,10,2026-05-14,2026-05,3231
TIMEOUT,725.182,8,15,2026-05-14,2026-05,3231
TP,188.01800000000003,1,5,2026-05-14,2026-05,2597
TP,188.01800000000003,1,10,2026-05-14,2026-05,2597
TP,188.01800000000003,1,15,2026-05-14,2026-05,2597
TIMEOUT,-311.98199999999997,2,5,2026-05-14,2026-05,2597
TIMEOUT,-811.982,2,10,2026-05-14,2026-05,2597
TIMEOUT,-311.98199999999997,2,15,2026-05-14,2026-05,2597
TIMEOUT,-311.98199999999997,3,5,2026-05-14,2026-05,2597
TIMEOUT,-811.982,3,10,2026-05-14,2026-05,2597
TIMEOUT,-311.98199999999997,3,15,2026-05-14,2026-05,2597
TIMEOUT,-311.98199999999997,5,5,2026-05-14,2026-05,2597
TIMEOUT,-811.982,5,10,2026-05-14,2026-05,2597
TIMEOUT,-311.98199999999997,5,15,2026-05-14,2026-05,2597
TIMEOUT,-311.98199999999997,8,5,2026-05-14,2026-05,2597
TIMEOUT,-811.982,8,10,2026-05-14,2026-05,2597
TIMEOUT,-311.98199999999997,8,15,2026-05-14,2026-05,2597
TP,193.88600000000002,1,5,2026-05-14,2026-05,1513
TP,193.88600000000002,1,10,2026-05-14,2026-05,1513
TP,193.88600000000002,1,15,2026-05-14,2026-05,1513
TIMEOUT,193.88600000000002,2,5,2026-05-14,2026-05,1513
TIMEOUT,-806.114,2,10,2026-05-14,2026-05,1513
TIMEOUT,-806.114,2,15,2026-05-14,2026-05,1513
TIMEOUT,193.88600000000002,3,5,2026-05-14,2026-05,1513
TIMEOUT,-806.114,3,10,2026-05-14,2026-05,1513
TIMEOUT,-806.114,3,15,2026-05-14,2026-05,1513
TIMEOUT,193.88600000000002,5,5,2026-05-14,2026-05,1513
TIMEOUT,-806.114,5,10,2026-05-14,2026-05,1513
TIMEOUT,-806.114,5,15,2026-05-14,2026-05,1513
TIMEOUT,193.88600000000002,8,5,2026-05-14,2026-05,1513
TIMEOUT,-806.114,8,10,2026-05-14,2026-05,1513
TIMEOUT,-806.114,8,15,2026-05-14,2026-05,1513
TP,1332.5000000000005,1,5,2026-05-14,2026-05,6805
TP,1332.5000000000005,1,10,2026-05-14,2026-05,6805
TP,1332.5000000000005,1,15,2026-05-14,2026-05,6805
TP,6332.5,2,5,2026-05-14,2026-05,6805
TP,6332.5,2,10,2026-05-14,2026-05,6805
TP,6332.5,2,15,2026-05-14,2026-05,6805
TIMEOUT,-8667.5,3,5,2026-05-14,2026-05,6805
TIMEOUT,-18667.5,3,10,2026-05-14,2026-05,6805
TIMEOUT,-38667.5,3,15,2026-05-14,2026-05,6805
TIMEOUT,-8667.5,5,5,2026-05-14,2026-05,6805
TIMEOUT,-18667.5,5,10,2026-05-14,2026-05,6805
TIMEOUT,-38667.5,5,15,2026-05-14,2026-05,6805
TIMEOUT,-8667.5,8,5,2026-05-14,2026-05,6805
TIMEOUT,-18667.5,8,10,2026-05-14,2026-05,6805
TIMEOUT,-38667.5,8,15,2026-05-14,2026-05,6805
TP,167.48000000000002,1,5,2026-05-14,2026-05,5347
TP,167.48000000000002,1,10,2026-05-14,2026-05,5347
TP,167.48000000000002,1,15,2026-05-14,2026-05,5347
TP,667.48,2,5,2026-05-14,2026-05,5347
TP,667.48,2,10,2026-05-14,2026-05,5347
TP,667.48,2,15,2026-05-14,2026-05,5347
TP,1167.48,3,5,2026-05-14,2026-05,5347
TP,1167.48,3,10,2026-05-14,2026-05,5347
TP,1167.48,3,15,2026-05-14,2026-05,5347
TIMEOUT,-1332.52,5,5,2026-05-14,2026-05,5347
TIMEOUT,-1332.52,5,10,2026-05-14,2026-05,5347
TIMEOUT,-1332.52,5,15,2026-05-14,2026-05,5347
TIMEOUT,-1332.52,8,5,2026-05-14,2026-05,5347
TIMEOUT,-1332.52,8,10,2026-05-14,2026-05,5347
TIMEOUT,-1332.52,8,15,2026-05-14,2026-05,5347
TP,1322.7200000000003,1,5,2026-05-14,2026-05,5289
TP,1322.7200000000003,1,10,2026-05-14,2026-05,5289
TP,1322.7200000000003,1,15,2026-05-14,2026-05,5289
TP,6322.72,2,5,2026-05-14,2026-05,5289
TP,6322.72,2,10,2026-05-14,2026-05,5289
TP,6322.72,2,15,2026-05-14,2026-05,5289
TP,11322.720000000001,3,5,2026-05-14,2026-05,5289
TP,11322.720000000001,3,10,2026-05-14,2026-05,5289
TP,11322.720000000001,3,15,2026-05-14,2026-05,5289
TP,21322.72,5,5,2026-05-14,2026-05,5289
TP,21322.72,5,10,2026-05-14,2026-05,5289
TP,21322.72,5,15,2026-05-14,2026-05,5289
TP,36322.72,8,5,2026-05-14,2026-05,5289
TP,36322.72,8,10,2026-05-14,2026-05,5289
TP,36322.72,8,15,2026-05-14,2026-05,5289
TP,289.73,1,5,2026-05-14,2026-05,5871
TP,289.73,1,10,2026-05-14,2026-05,5871
TP,289.73,1,15,2026-05-14,2026-05,5871
TP,789.73,2,5,2026-05-14,2026-05,5871
TP,789.73,2,10,2026-05-14,2026-05,5871
TP,789.73,2,15,2026-05-14,2026-05,5871
TIMEOUT,289.73,3,5,2026-05-14,2026-05,5871
TP,1289.73,3,10,2026-05-14,2026-05,5871
TP,1289.73,3,15,2026-05-14,2026-05,5871
TIMEOUT,289.73,5,5,2026-05-14,2026-05,5871
TIMEOUT,789.73,5,10,2026-05-14,2026-05,5871
TIMEOUT,789.73,5,15,2026-05-14,2026-05,5871
TIMEOUT,289.73,8,5,2026-05-14,2026-05,5871
TIMEOUT,789.73,8,10,2026-05-14,2026-05,5871
TIMEOUT,789.73,8,15,2026-05-14,2026-05,5871
TIMEOUT,-18051.36,1,5,2026-05-14,2026-05,8210
TIMEOUT,-23051.36,1,10,2026-05-14,2026-05,8210
TIMEOUT,-43051.36,1,15,2026-05-14,2026-05,8210
TIMEOUT,-18051.36,2,5,2026-05-14,2026-05,8210
TIMEOUT,-23051.36,2,10,2026-05-14,2026-05,8210
TIMEOUT,-43051.36,2,15,2026-05-14,2026-05,8210
TIMEOUT,-18051.36,3,5,2026-05-14,2026-05,8210
TIMEOUT,-23051.36,3,10,2026-05-14,2026-05,8210
TIMEOUT,-43051.36,3,15,2026-05-14,2026-05,8210
TIMEOUT,-18051.36,5,5,2026-05-14,2026-05,8210
TIMEOUT,-23051.36,5,10,2026-05-14,2026-05,8210
TIMEOUT,-43051.36,5,15,2026-05-14,2026-05,8210
TIMEOUT,-18051.36,8,5,2026-05-14,2026-05,8210
TIMEOUT,-23051.36,8,10,2026-05-14,2026-05,8210
TIMEOUT,-43051.36,8,15,2026-05-14,2026-05,8210
TP,210.51200000000006,1,5,2026-05-14,2026-05,3042
TP,210.51200000000006,1,10,2026-05-14,2026-05,3042
TP,210.51200000000006,1,15,2026-05-14,2026-05,3042
TIMEOUT,-1789.4879999999998,2,5,2026-05-14,2026-05,3042
TIMEOUT,-2789.488,2,10,2026-05-14,2026-05,3042
TIMEOUT,-789.4879999999999,2,15,2026-05-14,2026-05,3042
TIMEOUT,-1789.4879999999998,3,5,2026-05-14,2026-05,3042
TIMEOUT,-2789.488,3,10,2026-05-14,2026-05,3042
TIMEOUT,-789.4879999999999,3,15,2026-05-14,2026-05,3042
TIMEOUT,-1789.4879999999998,5,5,2026-05-14,2026-05,3042
TIMEOUT,-2789.488,5,10,2026-05-14,2026-05,3042
TIMEOUT,-789.4879999999999,5,15,2026-05-14,2026-05,3042
TIMEOUT,-1789.4879999999998,8,5,2026-05-14,2026-05,3042
TIMEOUT,-2789.488,8,10,2026-05-14,2026-05,3042
TIMEOUT,-789.4879999999999,8,15,2026-05-14,2026-05,3042
TP,290.708,1,5,2026-05-14,2026-05,1815
TP,290.708,1,10,2026-05-14,2026-05,1815
TP,290.708,1,15,2026-05-14,2026-05,1815
TIMEOUT,-1209.292,2,5,2026-05-14,2026-05,1815
TIMEOUT,290.708,2,10,2026-05-14,2026-05,1815
TP,790.7080000000001,2,15,2026-05-14,2026-05,1815
TIMEOUT,-1209.292,3,5,2026-05-14,2026-05,1815
TIMEOUT,290.708,3,10,2026-05-14,2026-05,1815
TIMEOUT,290.708,3,15,2026-05-14,2026-05,1815
TIMEOUT,-1209.292,5,5,2026-05-14,2026-05,1815
TIMEOUT,290.708,5,10,2026-05-14,2026-05,1815
TIMEOUT,290.708,5,15,2026-05-14,2026-05,1815
TIMEOUT,-1209.292,8,5,2026-05-14,2026-05,1815
TIMEOUT,290.708,8,10,2026-05-14,2026-05,1815
TIMEOUT,290.708,8,15,2026-05-14,2026-05,1815
TP,1528.1000000000004,1,5,2026-05-14,2026-05,3491
TP,1528.1000000000004,1,10,2026-05-14,2026-05,3491
TP,1528.1000000000004,1,15,2026-05-14,2026-05,3491
TIMEOUT,-48471.9,2,5,2026-05-14,2026-05,3491
TIMEOUT,-28471.9,2,10,2026-05-14,2026-05,3491
TIMEOUT,-23471.9,2,15,2026-05-14,2026-05,3491
TIMEOUT,-48471.9,3,5,2026-05-14,2026-05,3491
TIMEOUT,-28471.9,3,10,2026-05-14,2026-05,3491
TIMEOUT,-23471.9,3,15,2026-05-14,2026-05,3491
TIMEOUT,-48471.9,5,5,2026-05-14,2026-05,3491
TIMEOUT,-28471.9,5,10,2026-05-14,2026-05,3491
TIMEOUT,-23471.9,5,15,2026-05-14,2026-05,3491
TIMEOUT,-48471.9,8,5,2026-05-14,2026-05,3491
TIMEOUT,-28471.9,8,10,2026-05-14,2026-05,3491
TIMEOUT,-23471.9,8,15,2026-05-14,2026-05,3491
TIMEOUT,-42102.7,1,5,2026-05-14,2026-05,3163
TIMEOUT,-52102.7,1,10,2026-05-14,2026-05,3163
TIMEOUT,-57102.7,1,15,2026-05-14,2026-05,3163
TIMEOUT,-42102.7,2,5,2026-05-14,2026-05,3163
TIMEOUT,-52102.7,2,10,2026-05-14,2026-05,3163
TIMEOUT,-57102.7,2,15,2026-05-14,2026-05,3163
TIMEOUT,-42102.7,3,5,2026-05-14,2026-05,3163
TIMEOUT,-52102.7,3,10,2026-05-14,2026-05,3163
TIMEOUT,-57102.7,3,15,2026-05-14,2026-05,3163
TIMEOUT,-42102.7,5,5,2026-05-14,2026-05,3163
TIMEOUT,-52102.7,5,10,2026-05-14,2026-05,3163
TIMEOUT,-57102.7,5,15,2026-05-14,2026-05,3163
TIMEOUT,-42102.7,8,5,2026-05-14,2026-05,3163
TIMEOUT,-52102.7,8,10,2026-05-14,2026-05,3163
TIMEOUT,-57102.7,8,15,2026-05-14,2026-05,3163
TP,2946.2000000000003,1,5,2026-05-14,2026-05,8996
TP,2946.2000000000003,1,10,2026-05-14,2026-05,8996
TP,2946.2000000000003,1,15,2026-05-14,2026-05,8996
TP,7946.200000000001,2,5,2026-05-14,2026-05,8996
TP,7946.200000000001,2,10,2026-05-14,2026-05,8996
TP,7946.200000000001,2,15,2026-05-14,2026-05,8996
TIMEOUT,-2053.7999999999997,3,5,2026-05-14,2026-05,8996
TIMEOUT,-12053.8,3,10,2026-05-14,2026-05,8996
TIMEOUT,7946.200000000001,3,15,2026-05-14,2026-05,8996
TIMEOUT,-2053.7999999999997,5,5,2026-05-14,2026-05,8996
TIMEOUT,-12053.8,5,10,2026-05-14,2026-05,8996
TIMEOUT,7946.200000000001,5,15,2026-05-14,2026-05,8996
TIMEOUT,-2053.7999999999997,8,5,2026-05-14,2026-05,8996
TIMEOUT,-12053.8,8,10,2026-05-14,2026-05,8996
TIMEOUT,7946.200000000001,8,15,2026-05-14,2026-05,8996
TP,2261.6,1,5,2026-05-14,2026-05,2368
TP,2261.6,1,10,2026-05-14,2026-05,2368
TP,2261.6,1,15,2026-05-14,2026-05,2368
TP,7261.6,2,5,2026-05-14,2026-05,2368
TP,7261.6,2,10,2026-05-14,2026-05,2368
TP,7261.6,2,15,2026-05-14,2026-05,2368
TP,12261.6,3,5,2026-05-14,2026-05,2368
TP,12261.6,3,10,2026-05-14,2026-05,2368
TP,12261.6,3,15,2026-05-14,2026-05,2368
TIMEOUT,7261.6,5,5,2026-05-14,2026-05,2368
TIMEOUT,12261.6,5,10,2026-05-14,2026-05,2368
TIMEOUT,7261.6,5,15,2026-05-14,2026-05,2368
TIMEOUT,7261.6,8,5,2026-05-14,2026-05,2368
TIMEOUT,12261.6,8,10,2026-05-14,2026-05,2368
TIMEOUT,7261.6,8,15,2026-05-14,2026-05,2368
TP,283.862,1,5,2026-05-14,2026-05,3702
TP,283.862,1,10,2026-05-14,2026-05,3702
TP,283.862,1,15,2026-05-14,2026-05,3702
TIMEOUT,-216.13799999999998,2,5,2026-05-14,2026-05,3702
TP,783.8620000000001,2,10,2026-05-14,2026-05,3702
TP,783.8620000000001,2,15,2026-05-14,2026-05,3702
TIMEOUT,-216.13799999999998,3,5,2026-05-14,2026-05,3702
TP,1283.862,3,10,2026-05-14,2026-05,3702
TP,1283.862,3,15,2026-05-14,2026-05,3702
TIMEOUT,-216.13799999999998,5,5,2026-05-14,2026-05,3702
TIMEOUT,1783.862,5,10,2026-05-14,2026-05,3702
TP,2283.862,5,15,2026-05-14,2026-05,3702
TIMEOUT,-216.13799999999998,8,5,2026-05-14,2026-05,3702
TIMEOUT,1783.862,8,10,2026-05-14,2026-05,3702
TIMEOUT,2283.862,8,15,2026-05-14,2026-05,3702
TP,240.83000000000004,1,5,2026-05-15,2026-05,2344
TP,240.83000000000004,1,10,2026-05-15,2026-05,2344
TP,240.83000000000004,1,15,2026-05-15,2026-05,2344
TP,740.83,2,5,2026-05-15,2026-05,2344
TP,740.83,2,10,2026-05-15,2026-05,2344
TP,740.83,2,15,2026-05-15,2026-05,2344
TIMEOUT,-1759.17,3,5,2026-05-15,2026-05,2344
TIMEOUT,-3259.17,3,10,2026-05-15,2026-05,2344
TIMEOUT,-2259.17,3,15,2026-05-15,2026-05,2344
TIMEOUT,-1759.17,5,5,2026-05-15,2026-05,2344
TIMEOUT,-3259.17,5,10,2026-05-15,2026-05,2344
TIMEOUT,-2259.17,5,15,2026-05-15,2026-05,2344
TIMEOUT,-1759.17,8,5,2026-05-15,2026-05,2344
TIMEOUT,-3259.17,8,10,2026-05-15,2026-05,2344
TIMEOUT,-2259.17,8,15,2026-05-15,2026-05,2344
TP,280.928,1,5,2026-05-15,2026-05,2303
TP,280.928,1,10,2026-05-15,2026-05,2303
TP,280.928,1,15,2026-05-15,2026-05,2303
TP,780.928,2,5,2026-05-15,2026-05,2303
TP,780.928,2,10,2026-05-15,2026-05,2303
TP,780.928,2,15,2026-05-15,2026-05,2303
TP,1280.9279999999999,3,5,2026-05-15,2026-05,2303
TP,1280.9279999999999,3,10,2026-05-15,2026-05,2303
TP,1280.9279999999999,3,15,2026-05-15,2026-05,2303
TP,2280.928,5,5,2026-05-15,2026-05,2303
TP,2280.928,5,10,2026-05-15,2026-05,2303
TP,2280.928,5,15,2026-05-15,2026-05,2303
TIMEOUT,280.928,8,5,2026-05-15,2026-05,2303
TIMEOUT,1280.9279999999999,8,10,2026-05-15,2026-05,2303
TIMEOUT,780.928,8,15,2026-05-15,2026-05,2303
TP,2163.8,1,5,2026-05-15,2026-05,2368
TP,2163.8,1,10,2026-05-15,2026-05,2368
TP,2163.8,1,15,2026-05-15,2026-05,2368
TIMEOUT,-27836.2,2,5,2026-05-15,2026-05,2368
TIMEOUT,-47836.2,2,10,2026-05-15,2026-05,2368
TIMEOUT,-32836.2,2,15,2026-05-15,2026-05,2368
TIMEOUT,-27836.2,3,5,2026-05-15,2026-05,2368
TIMEOUT,-47836.2,3,10,2026-05-15,2026-05,2368
TIMEOUT,-32836.2,3,15,2026-05-15,2026-05,2368
TIMEOUT,-27836.2,5,5,2026-05-15,2026-05,2368
TIMEOUT,-47836.2,5,10,2026-05-15,2026-05,2368
TIMEOUT,-32836.2,5,15,2026-05-15,2026-05,2368
TIMEOUT,-27836.2,8,5,2026-05-15,2026-05,2368
TIMEOUT,-47836.2,8,10,2026-05-15,2026-05,2368
TIMEOUT,-32836.2,8,15,2026-05-15,2026-05,2368
TP,296.576,1,5,2026-05-15,2026-05,3005
TP,296.576,1,10,2026-05-15,2026-05,3005
TP,296.576,1,15,2026-05-15,2026-05,3005
TIMEOUT,-1703.424,2,5,2026-05-15,2026-05,3005
TIMEOUT,-1203.424,2,10,2026-05-15,2026-05,3005
TIMEOUT,-1203.424,2,15,2026-05-15,2026-05,3005
TIMEOUT,-1703.424,3,5,2026-05-15,2026-05,3005
TIMEOUT,-1203.424,3,10,2026-05-15,2026-05,3005
TIMEOUT,-1203.424,3,15,2026-05-15,2026-05,3005
TIMEOUT,-1703.424,5,5,2026-05-15,2026-05,3005
TIMEOUT,-1203.424,5,10,2026-05-15,2026-05,3005
TIMEOUT,-1203.424,5,15,2026-05-15,2026-05,3005
TIMEOUT,-1703.424,8,5,2026-05-15,2026-05,3005
TIMEOUT,-1203.424,8,10,2026-05-15,2026-05,3005
TIMEOUT,-1203.424,8,15,2026-05-15,2026-05,3005
TIMEOUT,-43647.94,1,5,2026-05-15,2026-05,5289
TIMEOUT,-53647.94,1,10,2026-05-15,2026-05,5289
TIMEOUT,-33647.94,1,15,2026-05-15,2026-05,5289
