result,pnl,tick,date,month,stock
TIMEOUT,235.94000000000005,2,2026-04-10,2026-04,2412
TIMEOUT,235.94000000000005,3,2026-04-10,2026-04,2412
TIMEOUT,235.94000000000005,5,2026-04-10,2026-04,2412
TIMEOUT,235.94000000000005,8,2026-04-10,2026-04,2412
TIMEOUT,-1295.356,1,2026-04-10,2026-04,2645
TIMEOUT,-1295.356,2,2026-04-10,2026-04,2645
TIMEOUT,-1295.356,3,2026-04-10,2026-04,2645
TIMEOUT,-1295.356,5,2026-04-10,2026-04,2645
TIMEOUT,-1295.356,8,2026-04-10,2026-04,2645
TIMEOUT,-215.16,1,2026-04-10,2026-04,3045
TIMEOUT,-215.16,2,2026-04-10,2026-04,3045
TIMEOUT,-215.16,3,2026-04-10,2026-04,3045
TIMEOUT,-215.16,5,2026-04-10,2026-04,3045
TIMEOUT,-215.16,8,2026-04-10,2026-04,3045
TP,275.06000000000006,1,2026-04-10,2026-04,9917
TP,775.0600000000001,2,2026-04-10,2026-04,9917
TP,1275.06,3,2026-04-10,2026-04,9917
TIMEOUT,775.0600000000001,5,2026-04-10,2026-04,9917
TIMEOUT,775.0600000000001,8,2026-04-10,2026-04,9917
TIMEOUT,-4761.126,1,2026-04-10,2026-04,5347
TIMEOUT,-4761.126,2,2026-04-10,2026-04,5347
TIMEOUT,-4761.126,3,2026-04-10,2026-04,5347
TIMEOUT,-4761.126,5,2026-04-10,2026-04,5347
TIMEOUT,-4761.126,8,2026-04-10,2026-04,5347
TP,2887.5200000000004,1,2026-04-10,2026-04,1590
TP,7887.52,2,2026-04-10,2026-04,1590
TP,12887.52,3,2026-04-10,2026-04,1590
TP,22887.52,5,2026-04-10,2026-04,1590
TP,37887.520000000004,8,2026-04-10,2026-04,1590
TIMEOUT,-375.552,1,2026-04-10,2026-04,2474
TIMEOUT,-375.552,2,2026-04-10,2026-04,2474
TIMEOUT,-375.552,3,2026-04-10,2026-04,2474
TIMEOUT,-375.552,5,2026-04-10,2026-04,2474
TIMEOUT,-375.552,8,2026-04-10,2026-04,2474
TP,144.00800000000004,1,2026-04-10,2026-04,8454
TP,644.008,2,2026-04-10,2026-04,8454
TP,1144.008,3,2026-04-10,2026-04,8454
TIMEOUT,-355.99199999999996,5,2026-04-10,2026-04,8454
TIMEOUT,-355.99199999999996,8,2026-04-10,2026-04,8454
TP,302.444,1,2026-04-10,2026-04,3005
TIMEOUT,-1197.556,2,2026-04-10,2026-04,3005
TIMEOUT,-1197.556,3,2026-04-10,2026-04,3005
TIMEOUT,-1197.556,5,2026-04-10,2026-04,3005
TIMEOUT,-1197.556,8,2026-04-10,2026-04,3005
TP,201.70999999999998,1,2026-04-10,2026-04,2597
TP,701.71,2,2026-04-10,2026-04,2597
TP,1201.71,3,2026-04-10,2026-04,2597
TP,2201.71,5,2026-04-10,2026-04,2597
TP,3701.71,8,2026-04-10,2026-04,2597
TP,287.774,1,2026-04-10,2026-04,5871
TP,787.774,2,2026-04-10,2026-04,5871
TIMEOUT,-1712.2259999999999,3,2026-04-10,2026-04,5871
TIMEOUT,-1712.2259999999999,5,2026-04-10,2026-04,5871
TIMEOUT,-1712.2259999999999,8,2026-04-10,2026-04,5871
TP,301.466,1,2026-04-10,2026-04,2481
TP,801.466,2,2026-04-10,2026-04,2481
TP,1301.466,3,2026-04-10,2026-04,2481
TP,2301.466,5,2026-04-10,2026-04,2481
TIMEOUT,-698.534,8,2026-04-10,2026-04,2481
TP,1518.3200000000002,1,2026-04-10,2026-04,3491
TP,6518.32,2,2026-04-10,2026-04,3491
TP,11518.32,3,2026-04-10,2026-04,3491
TP,21518.32,5,2026-04-10,2026-04,3491
TP,36518.32,8,2026-04-10,2026-04,3491
TIMEOUT,-3725.918,1,2026-04-10,2026-04,6919
TIMEOUT,-3725.918,2,2026-04-10,2026-04,6919
TIMEOUT,-3725.918,3,2026-04-10,2026-04,6919
TIMEOUT,-3725.918,5,2026-04-10,2026-04,6919
TIMEOUT,-3725.918,8,2026-04-10,2026-04,6919
TIMEOUT,-1365.772,1,2026-04-10,2026-04,1503
TIMEOUT,-1365.772,2,2026-04-10,2026-04,1503
TIMEOUT,-1365.772,3,2026-04-10,2026-04,1503
TIMEOUT,-1365.772,5,2026-04-10,2026-04,1503
TIMEOUT,-1365.772,8,2026-04-10,2026-04,1503
TP,2828.84,1,2026-04-10,2026-04,5269
TP,7828.84,2,2026-04-10,2026-04,5269
TP,12828.84,3,2026-04-10,2026-04,5269
TIMEOUT,-2171.16,5,2026-04-10,2026-04,5269
TIMEOUT,-2171.16,8,2026-04-10,2026-04,5269
TP,1342.2800000000002,1,2026-04-10,2026-04,6805
TP,6342.280000000001,2,2026-04-10,2026-04,6805
TP,11342.28,3,2026-04-10,2026-04,6805
TIMEOUT,-8657.72,5,2026-04-10,2026-04,6805
TIMEOUT,-8657.72,8,2026-04-10,2026-04,6805
TP,208.55600000000004,1,2026-04-10,2026-04,2337
TP,708.556,2,2026-04-10,2026-04,2337
TP,1208.556,3,2026-04-10,2026-04,2337
TP,2208.556,5,2026-04-10,2026-04,2337
TP,3708.556,8,2026-04-10,2026-04,2337
TP,250.61,1,2026-04-13,2026-04,3042
TP,750.61,2,2026-04-13,2026-04,3042
TP,1250.6100000000001,3,2026-04-13,2026-04,3042
TIMEOUT,1750.6100000000001,5,2026-04-13,2026-04,3042
TIMEOUT,1750.6100000000001,8,2026-04-13,2026-04,3042
TP,267.236,1,2026-04-13,2026-04,5483
TP,767.236,2,2026-04-13,2026-04,5483
TP,1267.236,3,2026-04-13,2026-04,5483
TP,2267.236,5,2026-04-13,2026-04,5483
TP,3767.236,8,2026-04-13,2026-04,5483
TP,2701.7000000000003,1,2026-04-13,2026-04,5289
TIMEOUT,-42298.3,2,2026-04-13,2026-04,5289
TIMEOUT,-42298.3,3,2026-04-13,2026-04,5289
TIMEOUT,-42298.3,5,2026-04-13,2026-04,5289
TIMEOUT,-42298.3,8,2026-04-13,2026-04,5289
TIMEOUT,-32200.5,1,2026-04-13,2026-04,1590
TIMEOUT,-32200.5,2,2026-04-13,2026-04,1590
TIMEOUT,-32200.5,3,2026-04-13,2026-04,1590
TIMEOUT,-32200.5,5,2026-04-13,2026-04,1590
TIMEOUT,-32200.5,8,2026-04-13,2026-04,1590
TP,2643.0200000000004,1,2026-04-13,2026-04,3163
TP,7643.02,2,2026-04-13,2026-04,3163
TP,12643.02,3,2026-04-13,2026-04,3163
TP,22643.02,5,2026-04-13,2026-04,3163
TP,37643.020000000004,8,2026-04-13,2026-04,3163
TP,1400.9600000000005,1,2026-04-13,2026-04,3491
TP,6400.960000000001,2,2026-04-13,2026-04,3491
TP,11400.960000000001,3,2026-04-13,2026-04,3491
TP,21400.96,5,2026-04-13,2026-04,3491
TIMEOUT,-58599.04,8,2026-04-13,2026-04,3491
TP,2946.2000000000003,1,2026-04-13,2026-04,8996
TP,7946.200000000001,2,2026-04-13,2026-04,8996
TP,12946.2,3,2026-04-13,2026-04,8996
TP,22946.2,5,2026-04-13,2026-04,8996
TP,37946.2,8,2026-04-13,2026-04,8996
TP,212.46800000000002,1,2026-04-13,2026-04,2337
TP,712.4680000000001,2,2026-04-13,2026-04,2337
TP,1212.468,3,2026-04-13,2026-04,2337
TP,2212.468,5,2026-04-13,2026-04,2337
TP,3712.468,8,2026-04-13,2026-04,2337
TP,2828.84,1,2026-04-13,2026-04,5269
TP,7828.84,2,2026-04-13,2026-04,5269
TP,12828.84,3,2026-04-13,2026-04,5269
TP,22828.84,5,2026-04-13,2026-04,5269
TIMEOUT,12828.84,8,2026-04-13,2026-04,5269
TIMEOUT,-2804.158,1,2026-04-13,2026-04,2597
TIMEOUT,-2804.158,2,2026-04-13,2026-04,2597
TIMEOUT,-2804.158,3,2026-04-13,2026-04,2597
TIMEOUT,-2804.158,5,2026-04-13,2026-04,2597
TIMEOUT,-2804.158,8,2026-04-13,2026-04,2597
TP,235.94000000000005,1,2026-04-13,2026-04,3231
TP,735.94,2,2026-04-13,2026-04,3231
TP,1235.94,3,2026-04-13,2026-04,3231
TIMEOUT,-764.06,5,2026-04-13,2026-04,3231
TIMEOUT,-764.06,8,2026-04-13,2026-04,3231
TP,132.27200000000005,1,2026-04-13,2026-04,1503
TP,632.272,2,2026-04-13,2026-04,1503
TP,1132.272,3,2026-04-13,2026-04,1503
TP,2132.272,5,2026-04-13,2026-04,1503
TP,3632.272,8,2026-04-13,2026-04,1503
TIMEOUT,-93628.38,1,2026-04-13,2026-04,6805
TIMEOUT,-93628.38,2,2026-04-13,2026-04,6805
TIMEOUT,-93628.38,3,2026-04-13,2026-04,6805
TIMEOUT,-93628.38,5,2026-04-13,2026-04,6805
TIMEOUT,-93628.38,8,2026-04-13,2026-04,6805
TIMEOUT,-1226.896,1,2026-04-13,2026-04,9917
TIMEOUT,-1226.896,2,2026-04-13,2026-04,9917
TIMEOUT,-1226.896,3,2026-04-13,2026-04,9917
TIMEOUT,-1226.896,5,2026-04-13,2026-04,9917
TIMEOUT,-1226.896,8,2026-04-13,2026-04,9917
TP,302.444,1,2026-04-13,2026-04,2481
TP,802.444,2,2026-04-13,2026-04,2481
TP,1302.444,3,2026-04-13,2026-04,2481
TIMEOUT,-197.55599999999998,5,2026-04-13,2026-04,2481
TIMEOUT,-197.55599999999998,8,2026-04-13,2026-04,2481
TIMEOUT,-764.06,1,2026-04-13,2026-04,2412
TIMEOUT,-764.06,2,2026-04-13,2026-04,2412
TIMEOUT,-764.06,3,2026-04-13,2026-04,2412
TIMEOUT,-764.06,5,2026-04-13,2026-04,2412
TIMEOUT,-764.06,8,2026-04-13,2026-04,2412
TP,205.622,1,2026-04-13,2026-04,1513
TP,705.6220000000001,2,2026-04-13,2026-04,1513
TP,1205.622,3,2026-04-13,2026-04,1513
TIMEOUT,705.6220000000001,5,2026-04-13,2026-04,1513
TIMEOUT,705.6220000000001,8,2026-04-13,2026-04,1513
TIMEOUT,-1355.0140000000001,1,2026-04-13,2026-04,8454
TIMEOUT,-1355.0140000000001,2,2026-04-13,2026-04,8454
TIMEOUT,-1355.0140000000001,3,2026-04-13,2026-04,8454
TIMEOUT,-1355.0140000000001,5,2026-04-13,2026-04,8454
TIMEOUT,-1355.0140000000001,8,2026-04-13,2026-04,8454
TP,258.434,1,2026-04-13,2026-04,2385
TP,758.434,2,2026-04-13,2026-04,2385
TP,1258.434,3,2026-04-13,2026-04,2385
TIMEOUT,1258.434,5,2026-04-13,2026-04,2385
TIMEOUT,1258.434,8,2026-04-13,2026-04,2385
TP,128.36,1,2026-04-13,2026-04,2474
TP,628.36,2,2026-04-13,2026-04,2474
TP,1128.3600000000001,3,2026-04-13,2026-04,2474
TP,2128.36,5,2026-04-13,2026-04,2474
TIMEOUT,2128.36,8,2026-04-13,2026-04,2474
TIMEOUT,-215.16,1,2026-04-13,2026-04,3045
TIMEOUT,-215.16,2,2026-04-13,2026-04,3045
TIMEOUT,-215.16,3,2026-04-13,2026-04,3045
TIMEOUT,-215.16,5,2026-04-13,2026-04,3045
TIMEOUT,-215.16,8,2026-04-13,2026-04,3045
TP,2867.96,1,2026-04-13,2026-04,2368
TP,7867.96,2,2026-04-13,2026-04,2368
TIMEOUT,-37132.04,3,2026-04-13,2026-04,2368
TIMEOUT,-37132.04,5,2026-04-13,2026-04,2368
TIMEOUT,-37132.04,8,2026-04-13,2026-04,2368
TP,206.60000000000002,1,2026-04-13,2026-04,2645
TP,706.6,2,2026-04-13,2026-04,2645
TP,1206.6,3,2026-04-13,2026-04,2645
TIMEOUT,206.60000000000002,5,2026-04-13,2026-04,2645
TIMEOUT,206.60000000000002,8,2026-04-13,2026-04,2645
TP,202.68800000000005,1,2026-04-13,2026-04,1773
TP,702.6880000000001,2,2026-04-13,2026-04,1773
TP,1202.688,3,2026-04-13,2026-04,1773
TP,2202.688,5,2026-04-13,2026-04,1773
TIMEOUT,202.68800000000005,8,2026-04-13,2026-04,1773
TIMEOUT,-9722.984,1,2026-04-13,2026-04,6919
TIMEOUT,-9722.984,2,2026-04-13,2026-04,6919
TIMEOUT,-9722.984,3,2026-04-13,2026-04,6919
TIMEOUT,-9722.984,5,2026-04-13,2026-04,6919
TIMEOUT,-9722.984,8,2026-04-13,2026-04,6919
TP,288.752,1,2026-04-13,2026-04,5871
TP,788.752,2,2026-04-13,2026-04,5871
TP,1288.752,3,2026-04-13,2026-04,5871
TP,2288.752,5,2026-04-13,2026-04,5871
TIMEOUT,1788.752,8,2026-04-13,2026-04,5871
TIMEOUT,-2750.368,1,2026-04-13,2026-04,5347
TIMEOUT,-2750.368,2,2026-04-13,2026-04,5347
TIMEOUT,-2750.368,3,2026-04-13,2026-04,5347
TIMEOUT,-2750.368,5,2026-04-13,2026-04,5347
TIMEOUT,-2750.368,8,2026-04-13,2026-04,5347
TP,282.884,1,2026-04-13,2026-04,1815
TP,782.884,2,2026-04-13,2026-04,1815
TP,1282.884,3,2026-04-13,2026-04,1815
TP,2282.884,5,2026-04-13,2026-04,1815
TP,3782.884,8,2026-04-13,2026-04,1815
TP,2789.72,1,2026-04-16,2026-04,6187
TP,7789.719999999999,2,2026-04-16,2026-04,6187
TP,12789.72,3,2026-04-16,2026-04,6187
TP,22789.72,5,2026-04-16,2026-04,6187
TP,37789.72,8,2026-04-16,2026-04,6187
TP,2613.68,1,2026-04-16,2026-04,1590
TP,7613.68,2,2026-04-16,2026-04,1590
TP,12613.68,3,2026-04-16,2026-04,1590
TP,22613.68,5,2026-04-16,2026-04,1590
TIMEOUT,2613.68,8,2026-04-16,2026-04,1590
TP,1361.8400000000006,1,2026-04-16,2026-04,6805
TP,6361.84,2,2026-04-16,2026-04,6805
TP,11361.84,3,2026-04-16,2026-04,6805
TP,21361.84,5,2026-04-16,2026-04,6805
TP,36361.840000000004,8,2026-04-16,2026-04,6805
TP,269.192,1,2026-04-16,2026-04,5871
TIMEOUT,-1730.808,2,2026-04-16,2026-04,5871
TIMEOUT,-1730.808,3,2026-04-16,2026-04,5871
TIMEOUT,-1730.808,5,2026-04-16,2026-04,5871
TIMEOUT,-1730.808,8,2026-04-16,2026-04,5871
TP,239.85200000000003,1,2026-04-16,2026-04,5347
TP,739.8520000000001,2,2026-04-16,2026-04,5347
TP,1239.852,3,2026-04-16,2026-04,5347
TP,2239.852,5,2026-04-16,2026-04,5347
TP,3739.852,8,2026-04-16,2026-04,5347
TP,198.776,1,2026-04-16,2026-04,2645
TP,698.7760000000001,2,2026-04-16,2026-04,2645
TP,1198.776,3,2026-04-16,2026-04,2645
TP,2198.776,5,2026-04-16,2026-04,2645
TP,3698.776,8,2026-04-16,2026-04,2645
TP,2662.5800000000004,1,2026-04-16,2026-04,2368
TIMEOUT,-32337.42,2,2026-04-16,2026-04,2368
TIMEOUT,-32337.42,3,2026-04-16,2026-04,2368
TIMEOUT,-32337.42,5,2026-04-16,2026-04,2368
TIMEOUT,-32337.42,8,2026-04-16,2026-04,2368
TIMEOUT,-3310.026,1,2026-04-16,2026-04,1773
TIMEOUT,-3310.026,2,2026-04-16,2026-04,1773
TIMEOUT,-3310.026,3,2026-04-16,2026-04,1773
TIMEOUT,-3310.026,5,2026-04-16,2026-04,1773
TIMEOUT,-3310.026,8,2026-04-16,2026-04,1773
TP,302.444,1,2026-04-16,2026-04,2481
TP,802.444,2,2026-04-16,2026-04,2481
TP,1302.444,3,2026-04-16,2026-04,2481
TP,2302.444,5,2026-04-16,2026-04,2481
TP,3802.444,8,2026-04-16,2026-04,2481
TIMEOUT,-87386.32,1,2026-04-16,2026-04,3163
TIMEOUT,-87386.32,2,2026-04-16,2026-04,3163
TIMEOUT,-87386.32,3,2026-04-16,2026-04,3163
TIMEOUT,-87386.32,5,2026-04-16,2026-04,3163
TIMEOUT,-87386.32,8,2026-04-16,2026-04,3163
TP,254.52200000000002,1,2026-04-16,2026-04,2385
TP,754.522,2,2026-04-16,2026-04,2385
TP,1254.522,3,2026-04-16,2026-04,2385
TIMEOUT,254.52200000000002,5,2026-04-16,2026-04,2385
TIMEOUT,254.52200000000002,8,2026-04-16,2026-04,2385
TP,1577.0000000000005,1,2026-04-16,2026-04,3491
TP,6577.0,2,2026-04-16,2026-04,3491
TP,11577.0,3,2026-04-16,2026-04,3491
TIMEOUT,-3422.9999999999995,5,2026-04-16,2026-04,3491
TIMEOUT,-3422.9999999999995,8,2026-04-16,2026-04,3491
TP,233.98400000000004,1,2026-04-16,2026-04,2412
TIMEOUT,233.98400000000004,2,2026-04-16,2026-04,2412
TIMEOUT,233.98400000000004,3,2026-04-16,2026-04,2412
TIMEOUT,233.98400000000004,5,2026-04-16,2026-04,2412
TIMEOUT,233.98400000000004,8,2026-04-16,2026-04,2412
TP,230.072,1,2026-04-16,2026-04,1785
TP,730.072,2,2026-04-16,2026-04,1785
TP,1230.0720000000001,3,2026-04-16,2026-04,1785
TP,2230.072,5,2026-04-16,2026-04,1785
TP,3730.072,8,2026-04-16,2026-04,1785
TP,115.64600000000002,1,2026-04-16,2026-04,1503
TP,615.646,2,2026-04-16,2026-04,1503
TIMEOUT,-884.354,3,2026-04-16,2026-04,1503
TIMEOUT,-884.354,5,2026-04-16,2026-04,1503
TIMEOUT,-884.354,8,2026-04-16,2026-04,1503
TIMEOUT,-215.16,1,2026-04-16,2026-04,3045
TIMEOUT,-215.16,2,2026-04-16,2026-04,3045
TIMEOUT,-215.16,3,2026-04-16,2026-04,3045
TIMEOUT,-215.16,5,2026-04-16,2026-04,3045
TIMEOUT,-215.16,8,2026-04-16,2026-04,3045
TP,259.41200000000003,1,2026-04-16,2026-04,5483
TP,759.412,2,2026-04-16,2026-04,5483
TP,1259.412,3,2026-04-16,2026-04,5483
TP,2259.4120000000003,5,2026-04-16,2026-04,5483
TP,3759.4120000000003,8,2026-04-16,2026-04,5483
TP,289.73,1,2026-04-16,2026-04,6919
TP,789.73,2,2026-04-16,2026-04,6919
TP,1289.73,3,2026-04-16,2026-04,6919
TP,2289.73,5,2026-04-16,2026-04,6919
TP,3789.73,8,2026-04-16,2026-04,6919
TP,273.10400000000004,1,2026-04-16,2026-04,9917
TIMEOUT,273.10400000000004,2,2026-04-16,2026-04,9917
TIMEOUT,273.10400000000004,3,2026-04-16,2026-04,9917
TIMEOUT,273.10400000000004,5,2026-04-16,2026-04,9917
TIMEOUT,273.10400000000004,8,2026-04-16,2026-04,9917
TP,204.64400000000006,1,2026-04-16,2026-04,1513
TP,704.644,2,2026-04-16,2026-04,1513
TP,1204.644,3,2026-04-16,2026-04,1513
TP,2204.6440000000002,5,2026-04-16,2026-04,1513
TP,3704.6440000000002,8,2026-04-16,2026-04,1513
TP,203.666,1,2026-04-16,2026-04,2597
TP,703.6659999999999,2,2026-04-16,2026-04,2597
